"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2007-08-18,2007,"Wrapped","george strait","george strait",71,85,16,94,"-9","[u'contemporary country', u'country', u'country road', u'traditional country']","country",0.739,0.114,114.093,0.0264,0.293,"0","4",0.581,"11",247880,-3.953,0.668,"1","Aug","Summer"
2007-08-11,2007,"Glamorous","fergie","fergie",1,41,29,49,"-8","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.776,0.203,131.104,0.0374,0.00364,"0.0494","4",0.707,"2",355107,-6.905,0.444,"1","Aug","Summer"
2007-08-11,2007,"Pop, Lock & Drop It","huey","huey",6,33,23,46,"-13","[u'album rock', u'classic rock', u'dance rock', u'folk rock', u'mellow gold', u'new romantic', u'new wave pop', u'pop rock', u'rock', u'singer-songwriter', u'soft rock']","rock",0.568,0.159,144.14,0.164,0.000756,"0","4",0.745,"0",263240,-8.332,0.493,"1","Aug","Summer"
2007-08-11,2007,"I Tried","bone thugs-n-harmony","bone thugs-n-harmony",6,59,18,81,"-22","[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']","rap",0.715,0.109,81.998,0.103,0.0109,"0","4",0.73,"4",287480,-6.297,0.412,"1","Aug","Summer"
2007-08-11,2007,"Forever","papa roach","papa roach",55,76,18,97,"-21","[u'alternative metal', u'nu metal', u'pop punk', u'post-grunge', u'rap metal', u'rap rock', u'rock']","rap",0.591,0.173,107.967,0.028,0.0173,"0","4",0.575,"2",246333,-5.916,0.332,"0","Aug","Summer"
2007-08-04,2007,"Please Don't Go","tank","tank",42,71,20,70,"1","[u'deep pop r&b', u'indie r&b', u'r&b', u'urban contemporary']","r&b",0.434,0.458,76.367,0.434,0.509,"0","3",0.486,"0",353640,-10.087,0.623,"0","Aug","Summer"
2007-08-04,2007,"Good Directions","billy currington","billy currington",42,75,20,80,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.714,0.136,122.488,0.0331,0.376,"0","4",0.72,"5",216133,-2.402,0.455,"1","Aug","Summer"
2007-08-04,2007,"We Takin' Over","dj khaled","dj khaled",28,78,17,81,"-3","[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.872,0.518,112.6,0.0761,0.153,"0","4",0.767,"10",263280,-4.25,0.565,"0","Aug","Summer"
2007-07-28,2007,"Because Of You","ne-yo","ne-yo",2,44,20,53,"-9","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'urban contemporary']","r&b",0.545,0.0967,109.96,0.0346,0.529,"0","4",0.808,"0",266840,-5.728,0.822,"0","Jul","Summer"
2007-07-28,2007,"Like A Boy","ciara","ciara",19,50,20,58,"-8","[u'dance pop', u'deep pop r&b', u'hip hop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.724,0.0867,132.035,0.145,0.267,"0","4",0.701,"0",237053,-5.751,0.425,"0","Jul","Summer"
2007-07-28,2007,"Better Than Me","hinder","hinder",31,60,20,64,"-4","[u'alternative metal', u'nu metal', u'pop rock', u'post-grunge', u'rap metal']","rap",0.675,0.172,139.87,0.0305,0.206,"1.27E-06","4",0.452,"2",223533,-5.172,0.23,"0","Jul","Summer"
2007-07-28,2007,"Outta My System","bow wow","bow wow",22,82,20,93,"-11","[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.587,0.252,84.025,0.187,0.0697,"0","4",0.772,"6",238467,-6.944,0.755,"1","Jul","Summer"
2007-07-28,2007,"Beautiful Liar","beyonce","beyonce",3,87,18,91,"-4","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.756,0.173,92.004,0.0685,0.00595,"0.000247","4",0.763,"8",201520,-3.926,0.38,"1","Jul","Summer"
2007-07-28,2007,"Little Wonders","rob thomas","rob thomas",58,92,16,92,"0","[u'acoustic pop', u'neo mellow', u'pop rock', u'post-grunge']","rock",0.616,0.0826,81.993,0.044,0.0286,"0","4",0.163,"9",224720,-9.996,0.33,"1","Jul","Summer"
2007-07-14,2007,"2 Step","unk","unk",24,32,21,41,"-9","[u'dirty south rap', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.714,0.123,77.022,0.156,0.0387,"0","4",0.734,"9",329267,-5.923,0.65,"0","Jul","Summer"
2007-07-14,2007,"I'm A Flirt","r. kelly or bow wow (featuring t.i.","r kelly",12,53,20,66,"-13","[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.571,0.0604,138.038,0.102,0.0716,"0","4",0.835,"8",330600,-4.771,0.902,"0","Jul","Summer"
2007-07-14,2007,"Stand","rascal flatts","rascal flatts",46,98,20,100,"-2","[u'contemporary country', u'country', u'country road', u'neo mellow', u'pop rock']","country",0.765,0.178,187.68,0.0489,0.0287,"0","4",0.431,"0",208133,-4.656,0.565,"1","Jul","Summer"
2007-07-07,2007,"This Is Why I'm Hot","mims","mims",1,30,23,46,"-16","[u'dirty south rap', u'pop rap']","rap",0.6,0.495,80.021,0.576,0.277,"0","4",0.621,"8",253707,-6.349,0.485,"1","Jul","Summer"
2007-07-07,2007,"Don't Matter","akon","akon",1,36,23,48,"-12","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.457,0.222,125.249,0.0414,0.24,"0","4",0.79,"2",293053,-6.231,0.355,"1","Jul","Summer"
2007-07-07,2007,"Rock Yo Hips","crime mob","crime mob",30,45,20,54,"-9","[u'crunk', u'dirty south rap', u'gangster rap', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.667,0.443,77.492,0.17,0.0869,"0","4",0.847,"6",226547,-5.7,0.707,"1","Jul","Summer"
2007-06-30,2007,"Cupid's Chokehold/Breakfast In America","gym class heroes","gym class heroes",17,37,24,43,"-6","[u'dance pop', u'emo', u'pop punk', u'pop rap']","rap",0.711,0.298,79.755,0.075,0.526,"0","4",0.666,"1",236880,-4.227,0.884,"0","Jun","Summer"
2007-06-30,2007,"Last Night","diddy","diddy",10,31,22,39,"-8","[u'dance pop', u'dirty south rap', u'east coast hip hop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'trap music']","r&b",0.833,0.485,121.002,0.0912,0.256,"0.00159","4",0.888,"3",388226,-4.381,0.962,"0","Jun","Summer"
2007-06-30,2007,"If Everyone Cared","nickelback","nickelback",17,41,22,48,"-7","[u'alternative metal', u'canadian pop', u'nu metal', u'post-grunge']","pop",0.874,0.261,132.018,0.0362,0.000273,"0.00579","4",0.522,"6",215106,-4.392,0.196,"0","Jun","Summer"
2007-06-30,2007,"Wasted","carrie underwood","carrie underwood",37,76,20,82,"-6","[u'contemporary country', u'country', u'country dawn', u'dance pop', u'pop', u'post-teen pop']","country",0.775,0.0721,94.998,0.0306,0.0936,"0","4",0.548,"8",274267,-3.285,0.311,"1","Jun","Summer"
2007-06-30,2007,"High Maintenance Woman","toby keith","toby keith",67,0,17,100,"Re-Entry","[u'contemporary country', u'country', u'country road']","country",0.896,0.356,122.998,0.0352,0.0391,"0","4",0.644,"2",201333,-3.895,0.837,"1","Jun","Summer"
2007-06-23,2007,"It's Not Over","daughtry","daughtry",4,35,29,46,"-11","[u'alternative metal', u'neo mellow', u'nu metal', u'pop rock', u'post-grunge']","rock",0.912,0.245,145.942,0.0615,0.0525,"0","4",0.423,"10",214831,-3.232,0.338,"0","Jun","Summer"
2007-06-23,2007,"The Way I Live","baby boy da prince","baby boy da prince",21,34,26,45,"-11","[u'dirty south rap', u'pop rap', u'southern hip hop']","rap",0.448,0.0862,90.019,0.267,0.0176,"0","4",0.876,"0",324907,-8.303,0.72,"1","Jun","Summer"
2007-06-23,2007,"Last Dollar (Fly Away)","tim mcgraw","tim mcgraw",13,88,15,98,"-10","[u'contemporary country', u'country', u'country road']","country",0.621,0.134,207.676,0.0372,0.206,"0","4",0.48,"4",237120,-4.814,0.713,"1","Jun","Summer"
2007-06-16,2007,"Face Down","the red jumpsuit apparatus","the red jumpsuit apparatus",24,41,43,45,"-4","[u'alternative metal', u'christian alternative rock', u'emo', u'modern rock', u'pop punk', u'pop rock', u'post-grunge', u'rap metal', u'screamo']","rap",0.932,0.127,92.956,0.0399,0.000665,"0","4",0.545,"7",192000,-2.189,0.465,"0","Jun","Summer"
2007-06-16,2007,"Say It Right","nelly furtado","nelly furtado",1,44,30,42,"2","[u'canadian pop', u'dance pop', u'pop']","pop",0.875,0.0469,116.952,0.132,0.0496,"0.000988","4",0.872,"1",223520,-6.166,0.801,"1","Jun","Summer"
2007-06-16,2007,"Go Getta","young jeezy","young jeezy",18,64,20,74,"-10","[u'crunk', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.726,0.177,173.99,0.193,0.115,"0","4",0.375,"3",229347,-6.46,0.44,"0","Jun","Summer"
2007-06-16,2007,"This Ain't A Scene, It's An Arms Race","fall out boy","fall out boy",2,86,20,95,"-9","[u'emo', u'modern rock', u'pop punk']","rock",0.902,0.0498,100.023,0.0424,0.000916,"0","4",0.612,"9",213280,-3.911,0.463,"1","Jun","Summer"
2007-06-16,2007,"Settlin'","sugarland","sugarland",54,81,18,92,"-11","[u'contemporary country', u'country', u'country dawn', u'country road']","country",0.939,0.13,122.063,0.0518,0.131,"0.000624","4",0.62,"3",207067,-1.665,0.616,"1","Jun","Summer"
2007-06-09,2007,"What Goes Around...Comes Around","justin timberlake","justin timberlake",1,46,25,50,"-4","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.723,0.573,76,0.0709,0.122,"0.00102","4",0.687,"7",448573,-4.751,0.432,"1","Jun","Summer"
2007-06-09,2007,"Buddy","musiq soulchild","musiq soulchild",36,64,18,92,"-28","[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'quiet storm', u'r&b', u'soul', u'urban contemporary']","r&b",0.839,0.0942,89.942,0.271,0.0534,"0","4",0.735,"6",223813,-4.705,0.834,"0","Jun","Summer"
2007-06-09,2007,"Candyman","christina aguilera","christina aguilera",25,80,17,93,"-13","[u'dance pop', u'europop', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.789,0.142,172.976,0.23,0.0125,"0.0147","4",0.686,"8",194213,-4.713,0.72,"0","Jun","Summer"
2007-06-02,2007,"How To Save A Life","the fray","the fray",3,43,58,48,"-5","[u'modern rock', u'neo mellow', u'piano rock', u'pop', u'pop rock']","rock",0.555,0.0963,122.054,0.0388,0.269,"0","4",0.635,"10",263427,-10.068,0.4,"1","Jun","Summer"
2007-06-02,2007,"Lost Without U","robin thicke","robin thicke",14,34,23,40,"-6","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'r&b', u'urban contemporary']","r&b",0.348,0.104,113.306,0.138,0.27,"0","5",0.67,"0",254147,-12.229,0.804,"1","Jun","Summer"
2007-06-02,2007,"Beer In Mexico","kenny chesney","kenny chesney",61,93,17,98,"-5","[u'contemporary country', u'country', u'country road']","country",0.909,0.0959,137.987,0.0421,0.00114,"0.000455","4",0.583,"2",270000,-6.357,0.473,"1","Jun","Summer"
2007-06-02,2007,"Anyway","martina mcbride","martina mcbride",32,78,16,81,"-3","[u'contemporary country', u'country', u'country dawn', u'country road']","country",0.521,0.102,137.016,0.026,0.179,"1.44E-05","4",0.523,"5",284000,-6.756,0.288,"1","Jun","Summer"
2007-06-02,2007,"Over It","katharine mcphee","katharine mcphee",29,76,16,92,"-16","[u'idol', u'post-teen pop']","pop",0.801,0.0523,84.541,0.0664,0.0415,"0","4",0.462,"8",215200,-4.191,0.491,"1","Jun","Summer"
2007-06-02,2007,"Smile","lily allen","lily allen",49,0,16,94,"Re-Entry","[u'dance pop', u'europop', u'pop', u'pop rock', u'post-teen pop']","rock",0.639,0.221,95.506,0.0259,0.00143,"0","4",0.632,"5",196893,-5.938,0.733,"1","Jun","Summer"
2007-06-02,2007,"Read My Mind","the killers","the killers",62,84,14,100,"-16","[u'alternative rock', u'indie rock', u'modern rock', u'permanent wave', u'rock', u'vegas indie']","rock",0.902,0.112,132.276,0.0408,0.00633,"5.18E-05","4",0.54,"1",246840,-3.405,0.419,"1","Jun","Summer"
2006-08-26,2006,"What's Left Of Me","nick lachey","nick lachey",6,39,25,45,"-6","[u'boy band']","pop",0.742,0.139,150.067,0.0362,0.142,"0","4",0.426,"7",244840,-5.678,0.297,"1","Aug","Summer"
2006-08-26,2006,"When The Stars Go Blue","tim mcgraw","tim mcgraw",37,90,20,97,"-7","[u'contemporary country', u'country', u'country road']","country",0.682,0.109,181.64,0.0289,0.357,"7.28E-06","4",0.445,"10",235280,-6.686,0.631,"1","Aug","Summer"
2006-08-26,2006,"Every Time I Hear Your Name","keith anderson","keith anderson",64,92,19,98,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']","country",0.757,0.0745,93.02,0.0253,0.277,"0","4",0.562,"1",263027,-3.945,0.299,"1","Aug","Summer"
2006-08-26,2006,"Don't Forget To Remember Me","carrie underwood","carrie underwood",49,74,17,80,"-6","[u'contemporary country', u'country', u'country dawn', u'dance pop', u'pop', u'post-teen pop']","country",0.608,0.283,78.606,0.0311,0.564,"0","4",0.434,"2",240267,-4.281,0.331,"1","Aug","Summer"
2006-08-19,2006,"Temperature","sean paul","sean paul",1,39,31,43,"-4","[u'dance pop', u'dancehall', u'pop rap', u'reggae fusion']","rap",0.6,0.0712,125.04,0.0685,0.106,"0","4",0.951,"0",218573,-4.675,0.822,"0","Aug","Summer"
2006-08-12,2006,"Last Day Of My Life","phil vassar","phil vassar",47,81,14,94,"-13","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.549,0.109,139.945,0.0246,0.272,"0","3",0.557,"0",234307,-6.674,0.268,"1","Aug","Summer"
2006-08-05,2006,"Walk Away","kelly clarkson","kelly clarkson",12,40,29,47,"-7","[u'dance pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b', u'talent show']","pop",0.882,0.0928,115.997,0.0414,0.0126,"1.04E-06","4",0.743,"0",188387,-5.264,0.936,"1","Aug","Summer"
2006-08-05,2006,"Gettin' Some","shawnna","shawnna",31,77,19,98,"-21","[u'hip pop']","pop",0.55,0.0649,78.02,0.341,0.106,"0","4",0.826,"4",203760,-6.924,0.599,"0","Aug","Summer"
2006-08-05,2006,"Let U Go","ashley parker angel","ashley parker angel",12,74,15,83,"-9","[]","unknown",0.954,0.323,172.145,0.0763,2.05e-05,"0","4",0.322,"9",216493,-3.51,0.263,"0","Aug","Summer"
2006-08-05,2006,"DJ Play A Love Song","jamie foxx","jamie foxx",45,79,14,94,"-15","[u'dance pop', u'dirty south rap', u'hip pop', u'neo soul', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.618,0.331,119.984,0.108,0.109,"0","4",0.793,"2",258800,-8.664,0.31,"1","Aug","Summer"
2006-07-29,2006,"You're Beautiful","james blunt","james blunt",1,45,38,49,"-4","[u'neo mellow', u'pop rock']","rock",0.479,0.088,81.998,0.0278,0.633,"1.76E-05","4",0.675,"0",209493,-9.87,0.454,"0","Jul","Summer"
2006-07-29,2006,"What You Know","t.i.","ti",3,49,20,59,"-10","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']","r&b",0.815,0.12,146.934,0.0376,0.0154,"0","4",0.548,"3",273733,-4.389,0.345,"0","Jul","Summer"
2006-07-29,2006,"When You're Mad","ne-yo","ne-yo",15,73,20,83,"-10","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'urban contemporary']","r&b",0.564,0.107,86.948,0.235,0.304,"0","4",0.654,"6",222000,-7.186,0.451,"1","Jul","Summer"
2006-07-29,2006,"Why","jason aldean","jason aldean",43,94,20,100,"-6","[u'contemporary country', u'country', u'country road']","country",0.696,0.121,135.961,0.0303,0.0704,"0","4",0.583,"9",213733,-3.904,0.24,"1","Jul","Summer"
2006-07-29,2006,"Can't Let Go","anthony hamilton","anthony hamilton",71,97,19,98,"-1","[u'dance pop', u'funk', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'soul', u'urban contemporary']","r&b",0.414,0.107,128.013,0.0729,0.637,"0","4",0.68,"10",229893,-7.009,0.433,"1","Jul","Summer"
2006-07-29,2006,"Settle For A Slowdown","dierks bentley","dierks bentley",42,87,18,93,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.646,0.297,80.945,0.0323,0.0845,"3.10E-05","4",0.532,"5",223760,-6.487,0.206,"1","Jul","Summer"
2006-07-29,2006,"The Adventure","angels and airwaves","angels and airwaves",55,83,14,89,"-6","[u'emo', u'modern rock', u'pop rock']","rock",0.857,0.128,144.129,0.0455,0.0518,"0.00119","4",0.539,"11",312533,-5.924,0.209,"1","Jul","Summer"
2006-07-22,2006,"Who Says You Can't Go Home","bon jovi","bon jovi",23,48,26,48,"0","[u'album rock', u'glam metal', u'hard rock', u'rock']","rock",0.89,0.342,131.684,0.037,0.0294,"0","4",0.522,"7",230573,-3.766,0.808,"1","Jul","Summer"
2006-07-22,2006,"Something's Gotta Give","leann rimes","leann rimes",51,92,18,98,"-6","[u'contemporary country', u'country', u'country dawn', u'dance pop', u'europop', u'pop rock']","country",0.85,0.0662,109.002,0.0292,0.0771,"0","4",0.647,"2",236840,-3.464,0.471,"1","Jul","Summer"
2006-07-15,2006,"Everytime We Touch","cascada","cascada",10,46,31,51,"-5","[u'bubblegum dance', u'dance pop', u'eurodance', u'europop', u'german techno']","edm",0.173,0.243,113.882,0.0356,0.928,"0","4",0.445,"5",195773,-11.068,0.305,"0","Jul","Summer"
2006-07-15,2006,"Ms. New Booty","bubba sparxxx","bubba sparxxx",7,33,24,42,"-9","[u'dirty south rap', u'pop rap', u'redneck', u'southern hip hop']","rap",0.62,0.0831,129.37,0.416,0.016,"0","5",0.64,"1",252653,-5.931,0.609,"1","Jul","Summer"
2006-07-15,2006,"Size Matters (Someday)","joe nichols","joe nichols",71,80,14,91,"-11","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.775,0.303,174.838,0.0478,0.0294,"0","4",0.539,"5",170960,-5.075,0.683,"1","Jul","Summer"
2006-07-08,2006,"Be Without You","mary j. blige","mary j blige",3,47,33,49,"-2","[u'dance pop', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'quiet storm', u'r&b', u'urban contemporary']","r&b",0.689,0.304,146.496,0.135,0.083,"0","4",0.724,"2",246333,-5.922,0.693,"0","Jul","Summer"
2006-07-08,2006,"Lean Wit It, Rock Wit It","dem franchize boyz","dem franchize boyz",7,42,25,50,"-8","[u'crunk', u'dirty south rap', u'gangster rap', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.618,0.101,76.019,0.301,0.0847,"0","4",0.886,"0",230960,-5.734,0.643,"1","Jul","Summer"
2006-07-08,2006,"Girl Next Door","saving jane","saving jane",31,80,20,89,"-9","[u'candy pop']","pop",0.815,0.0963,122.097,0.0416,0.0138,"0","4",0.635,"2",203253,-5.553,0.484,"1","Jul","Summer"
2006-07-08,2006,"The Real Thing","bo bice","bo bice",56,87,16,100,"-13","[u'idol']","pop",0.87,0.0798,146.882,0.0413,0.0707,"2.98E-05","4",0.494,"2",201667,-4.33,0.504,"1","Jul","Summer"
2006-07-01,2006,"For You I Will (Confidence)","teddy geiger","teddy geiger",29,55,20,60,"-5","[u'acoustic pop', u'neo mellow', u'pop rock']","rock",0.751,0.0984,119.566,0.0517,0.0041,"0","4",0.315,"1",228880,-5.74,0.272,"0","Jul","Summer"
2006-07-01,2006,"Girl","paul wall","paul wall",35,75,16,95,"-20","[u'crunk', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.729,0.119,83.989,0.0347,0.000107,"1.90E-05","4",0.693,"4",278453,-8.281,0.614,"0","Jul","Summer"
2006-06-24,2006,"4 Minutes","avant","avant",52,77,14,91,"-14","[u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.589,0.106,119.955,0.152,0.106,"0","4",0.829,"10",240000,-5.297,0.653,"1","Jun","Summer"
2006-06-17,2006,"Beep","the pussycat dolls","the pussycat dolls",13,64,20,70,"-6","[u'dance pop', u'europop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.732,0.118,103.691,0.0459,0.00922,"0","4",0.946,"7",229360,-6.38,0.542,"1","Jun","Summer"
2006-06-17,2006,"Poppin' My Collar","three 6 mafia","three 6 mafia",21,75,16,97,"-22","[u'crunk', u'dirty south rap', u'gangster rap', u'hip hop', u'memphis hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.795,0.536,146.747,0.144,0.354,"0","4",0.729,"7",176880,-4.579,0.856,"1","Jun","Summer"
2006-06-17,2006,"Best Friend","50 cent","50 cent",35,83,15,91,"-8","[u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap']","rap",0.637,0.0911,181.704,0.367,0.404,"0","4",0.553,"10",251547,-3.912,0.667,"0","Jun","Summer"
2006-06-10,2006,"Rompe","daddy yankee","daddy yankee",24,36,28,47,"-11","[u'latin', u'latin hip hop', u'pop', u'reggaeton', u'tropical']","rap",0.86,0.317,176.027,0.0559,0.111,"0","4",0.69,"5",204520,-2.622,0.867,"0","Jun","Summer"
2006-06-10,2006,"Upside Down","jack johnson","jack johnson",38,60,20,65,"-5","[u'neo mellow']","unknown",0.648,0.138,102.399,0.0522,0.248,"0.000156","4",0.786,"6",208653,-8.317,0.652,"0","Jun","Summer"
2006-06-10,2006,"Love","keyshia cole","keyshia cole",19,88,19,100,"-12","[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'urban contemporary']","r&b",0.643,0.387,86.961,0.129,0.0219,"0","4",0.623,"11",228360,-5.789,0.494,"1","Jun","Summer"
2006-06-10,2006,"Stupid Girls","pink","pink",15,66,16,85,"-19","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.885,0.0528,100.014,0.0641,0.000851,"0.000905","4",0.686,"4",194186,-4.947,0.574,"0","Jun","Summer"
2006-06-10,2006,"Tell Me When To Go","e-40","e-40",35,90,15,87,"3","[u'dirty south rap', u'gangster rap', u'hip hop', u'hyphy', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'west coast rap']","rap",0.751,0.104,106.888,0.323,0.00642,"0.000257","4",0.857,"1",237667,-7.086,0.293,"1","Jun","Summer"
2006-06-03,2006,"Dance, Dance","fall out boy","fall out boy",9,45,31,47,"-2","[u'emo', u'modern rock', u'pop punk']","rock",0.961,0.078,114.492,0.139,0.00494,"0","4",0.616,"11",180267,-3.144,0.523,"0","Jun","Summer"
2006-06-03,2006,"Ever The Same","rob thomas","rob thomas",48,59,20,62,"-3","[u'acoustic pop', u'neo mellow', u'pop rock', u'post-grunge']","rock",0.729,0.11,188.017,0.0307,0.0152,"2.63E-05","4",0.435,"1",256600,-4.818,0.524,"0","Jun","Summer"
2006-06-03,2006,"Get Drunk And Be Somebody","toby keith","toby keith",47,96,20,100,"-4","[u'contemporary country', u'country', u'country road']","country",0.948,0.329,127.797,0.077,0.216,"0","4",0.53,"2",178667,-2.326,0.577,"1","Jun","Summer"
2005-08-27,2005,"Oh","ciara","ciara",2,33,23,41,"-8","[u'dance pop', u'deep pop r&b', u'hip hop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.496,0.0697,128.29,0.0506,0.000298,"0","4",0.8,"7",256347,-7.135,0.357,"1","Aug","Summer"
2005-08-27,2005,"Chariot","gavin degraw","gavin degraw",30,52,20,61,"-9","[u'acoustic pop', u'neo mellow', u'pop', u'pop rock', u'singer-songwriter', u'viral pop']","rock",0.779,0.37,167.172,0.0514,0.0437,"0","4",0.281,"7",239173,-5.104,0.344,"1","Aug","Summer"
2005-08-27,2005,"B.Y.O.B.","system of a down","system of a down",27,75,20,81,"-6","[u'alternative metal', u'nu metal', u'post-grunge', u'rock']","rock",0.981,0.199,101.81,0.132,0.00599,"0","4",0.554,"1",256720,-2.645,0.726,"0","Aug","Summer"
2005-08-27,2005,"I Can't Stop Loving You","kem","kem",84,96,14,97,"-1","[u'funk', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'urban contemporary']","r&b",0.297,0.125,141.171,0.0459,0.72,"3.35E-06","4",0.7,"3",323920,-9.99,0.143,"0","Aug","Summer"
2005-08-20,2005,"The Hand That Feeds","nine inch nails","nine inch nails",31,82,20,84,"-2","[u'alternative metal', u'alternative rock', u'electronic', u'industrial', u'industrial metal', u'industrial rock', u'modern rock', u'nu metal', u'post-grunge', u'rock']","edm",0.985,0.0666,128.006,0.0885,0.0187,"0.000297","4",0.595,"9",211680,-4.337,0.462,"0","Aug","Summer"
2005-08-20,2005,"Trapped In The Closet","r. kelly","r kelly",22,78,16,93,"-15","[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.601,0.108,108.087,0.0719,0.527,"0","4",0.8,"11",179000,-5.7,0.539,"1","Aug","Summer"
2005-08-13,2005,"Baby I'm Back","baby bash","baby bash",19,38,25,39,"-1","[u'chicano rap', u'dance pop', u'dirty south rap', u'hip pop', u'latin hip hop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.413,0.0701,100.039,0.0852,0.0587,"0","4",0.903,"9",221160,-4.635,0.781,"0","Aug","Summer"
2005-08-13,2005,"Girl","destiny's child","destiny's child",23,0,19,95,"Re-Entry","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.749,0.0485,89.144,0.117,0.288,"0","4",0.564,"1",223707,-5.8,0.554,"0","Aug","Summer"
2005-08-13,2005,"You'll Be There","george strait","george strait",54,69,17,88,"-19","[u'contemporary country', u'country', u'country road', u'traditional country']","country",0.426,0.104,98.891,0.0277,0.289,"1.10E-06","4",0.585,"4",257387,-10.119,0.202,"1","Aug","Summer"
2005-08-06,2005,"Lot Of Leavin' Left To Do","dierks bentley","dierks bentley",47,91,19,94,"-3","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.865,0.529,118.004,0.0286,0.0015,"0.0263","4",0.57,"4",273507,-4.122,0.711,"1","Aug","Summer"
2005-07-30,2005,"Boulevard Of Broken Dreams","green day","green day",2,41,36,45,"-4","[u'alternative metal', u'modern rock', u'permanent wave', u'pop punk', u'punk', u'rock']","rock",0.827,0.301,167.086,0.0362,0.000659,"2.55E-06","4",0.29,"8",493400,-3.451,0.45,"1","Jul","Summer"
