"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","duration_ms","loudness","valence","month","week_number","seasons","number_one"
2017-12-21,2017,"Young Dumb & Broke","khalid","khalid",22,22,21,28,"-6","r&b",0.539,0.165,136.949,0.0421,0.199,1.66e-05,0.798,202547,-6.351,0.394,"Dec",51,"Winter",FALSE
2017-12-21,2017,"New Rules","dua lipa","dua lipa",15,15,19,17,"-2","pop",0.696,0.179,116.054,0.0755,0.00256,9.71e-06,0.771,208827,-6.258,0.656,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Rockin' Around The Christmas Tree","brenda lee","brenda lee",14,0,19,37,"Re-Entry","country",0.56,0.462,141.285,0.0611,0.652,0,0.676,124520,-6.281,0.828,"Dec",51,"Winter",FALSE
2017-12-21,2017,"The Weekend","sza","sza",37,38,19,38,"0","r&b",0.573,0.126,101.925,0.0585,0.495,0,0.775,171806,-4.933,0.667,"Dec",51,"Winter",FALSE
2017-12-21,2017,"When It Rains It Pours","luke combs","luke combs",33,56,19,65,"-9","country",0.801,0.265,128.027,0.0303,0.013,6.03e-06,0.551,240760,-5.069,0.625,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Unforgettable","thomas rhett","thomas rhett",47,59,19,69,"-10","country",0.738,0.0856,130.02,0.0303,0.032,0.000225,0.663,157080,-5.48,0.825,"Dec",51,"Winter",FALSE
2017-12-21,2017,"What About Us","p!nk","p!nk",13,33,18,51,"-18","r&b",0.588,0.0906,113.617,0.0507,0.0285,2.11e-06,0.489,269600,-6.177,0.187,"Dec",51,"Winter",FALSE
2017-12-21,2017,"The Race","tay-k","tay-k",44,77,18,74,"3","rap",0.606,0.166,160.223,0.456,0.00266,0,0.766,140000,-6.064,0.352,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Havana","camila cabello","camila cabello",2,2,17,3,"-1","pop",0.523,0.132,104.988,0.03,0.184,3.56e-05,0.765,217307,-4.333,0.394,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Silence","marshmello","marshmello",33,36,17,33,"3","edm",0.761,0.17,141.971,0.0853,0.256,4.96e-06,0.52,180823,-3.093,0.286,"Dec",51,"Winter",FALSE
2017-12-21,2017,"I Get The Bag","gucci mane","gucci mane",11,16,16,14,"2","rap",0.633,0.0993,139.948,0.168,0.0232,0.000343,0.89,233087,-5.475,0.425,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Roll In Peace","kodak black","kodak black",53,57,16,56,"1","rap",0.524,0.2,140.053,0.245,0.0306,0,0.747,213132,-6.807,0.363,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Look What You Made Me Do","taylor swift","taylor swift",1,60,16,72,"-12","pop",0.709,0.133,128.063,0.139,0.189,1.72e-05,0.769,211853,-6.432,0.514,"Dec",51,"Winter",TRUE
2017-12-21,2017,"I Could Use A Love Song","maren morris","maren morris",75,78,16,80,"-2","country",0.634,0.0866,92.097,0.0468,0.214,0,0.638,196422,-6.474,0.473,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Transportin'","kodak black","kodak black",46,87,16,92,"-5","rap",0.66,0.103,94.053,0.0726,0.0319,0,0.804,169345,-4.86,0.257,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Perfect","ed sheeran","ed sheeran",1,3,15,1,"2","pop",0.299,0.123,94.992,0.0263,0.779,0,0.587,259550,-7.365,0.356,"Dec",51,"Winter",TRUE
2017-12-21,2017,"What Lovers Do","maroon 5","maroon 5",9,9,15,10,"-1","pop",0.612,0.0852,109.959,0.0693,0.0805,3.83e-06,0.792,199849,-5.212,0.42,"Dec",51,"Winter",FALSE
2017-12-21,2017,"The Way Life Goes","lil uzi vert","lil uzi vert",29,39,15,29,"10","rap",0.757,0.106,82.008,0.05,0.617,0,0.703,221747,-3.612,0.696,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Light It Up","luke bryan","luke bryan",57,58,15,57,"1","country",0.929,0.103,130.024,0.0839,0.118,0,0.602,177306,-2.741,0.677,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Jocelyn Flores","xxxtentacion","xxxtentacion",31,85,15,87,"-2","unknown",0.391,0.297,134.021,0.242,0.469,4.13e-06,0.872,119133,-9.144,0.437,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Sauce It Up","lil uzi vert","lil uzi vert",49,96,15,100,"-4","rap",0.528,0.125,79.532,0.313,0.0715,0,0.813,207039,-6.305,0.131,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Bad At Love","halsey","halsey",8,11,14,8,"3","rock",0.736,0.0879,118.369,0.0302,0.06,0,0.675,181279,-3.604,0.607,"Dec",51,"Winter",FALSE
2017-12-21,2017,"...Ready For It?","taylor swift","taylor swift",4,31,14,43,"-12","pop",0.776,0.155,160.053,0.127,0.0609,0,0.616,208187,-6.519,0.459,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Greatest Love Story","lanco","lanco",45,48,14,54,"-6","country",0.617,0.119,147.986,0.0561,0.401,0,0.671,222573,-8.72,0.62,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Too Good At Goodbyes","sam smith","sam smith",4,6,13,6,"0","pop",0.373,0.177,91.5,0.0505,0.615,0,0.661,201000,-8.249,0.523,"Dec",51,"Winter",FALSE
2017-12-21,2017,"No Limit","g-eazy","g-eazy",7,8,13,7,"1","rap",0.771,0.0853,175.957,0.244,0.0117,0,0.838,245387,-3.791,0.405,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Pills And Automobiles","chris brown","chris brown",46,51,13,52,"-1","r&b",0.696,0.231,144.981,0.182,0.119,0,0.82,292910,-4.918,0.617,"Dec",51,"Winter",FALSE
2017-12-21,2017,"I'll Name The Dogs","blake shelton","blake shelton",58,61,13,63,"-2","country",0.852,0.281,168.063,0.0933,0.163,2.04e-06,0.47,183200,-5.874,0.773,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Dusk Till Dawn","zayn","zayn",44,74,13,78,"-4","pop",0.437,0.106,180.043,0.039,0.101,1.27e-06,0.258,239000,-6.593,0.0967,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Love So Soft","kelly clarkson","kelly clarkson",47,70,13,79,"-9","r&b",0.581,0.0828,130.012,0.07,0.0053,1.19e-05,0.808,172427,-5.43,0.758,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Rockstar","post malone","post malone",1,1,12,2,"-1","rap",0.535,0.143,159.764,0.0776,0.13,0.00013,0.575,218320,-6.637,0.127,"Dec",51,"Winter",TRUE
2017-12-21,2017,"I Fall Apart","post malone","post malone",19,19,11,23,"-4","rap",0.543,0.199,143.916,0.0398,0.0777,0,0.573,223347,-5.357,0.308,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Sky Walker","miguel","miguel",35,55,11,35,"20","r&b",0.506,0.0866,145.965,0.0434,0.173,0,0.674,259333,-10.532,0.183,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Plain Jane","a$ap ferg","a$ap ferg",41,43,11,41,"2","rap",0.844,0.087,170.142,0.275,0.0651,0,0.797,173600,-5.482,0.52,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Let Me Go","hailee steinfeld","hailee steinfeld",53,53,11,55,"-2","pop",0.726,0.0745,103.001,0.054,0.032,0,0.667,174800,-4.172,0.77,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Like I Loved You","brett young","brett young",61,62,11,62,"0","country",0.573,0.083,76.02,0.0292,0.179,0,0.579,207187,-5.991,0.637,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Round Here Buzz","eric church","eric church",68,68,11,70,"-2","country",0.427,0.107,76.08,0.0336,0.0446,2.32e-05,0.639,214627,-9.013,0.457,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Losing Sleep","chris young","chris young",63,73,11,77,"-4","country",0.621,0.389,92.003,0.0443,0.0715,1.68e-06,0.584,178253,-5.703,0.634,"Dec",51,"Winter",FALSE
2017-12-21,2017,"How Long","charlie puth","charlie puth",26,32,9,26,"6","pop",0.581,0.0805,110.008,0.0767,0.189,3.61e-06,0.849,198237,-5.243,0.779,"Dec",51,"Winter",FALSE
2017-12-21,2017,"The Christmas Song (Merry Christmas To You)","nat king cole","nat king cole",38,0,9,42,"Re-Entry","unknown",0.15,0.108,139.208,0.041,0.844,1.15e-06,0.359,188933,-15.745,0.204,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Lights Down Low","max","max",66,66,9,66,"0","unknown",0.493,0.104,81.019,0.0338,0.0632,0,0.623,223847,-7.727,0.594,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Let You Down","nf","nf",22,29,8,22,"7","unknown",0.721,0.173,148.066,0.122,0.298,0,0.656,212120,-5.665,0.468,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Yours","russell dickerson","russell dickerson",67,69,8,67,"2","country",0.722,0.0861,134.058,0.034,0.119,0,0.555,216960,-6.005,0.559,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Wolves","selena gomez","selena gomez",20,20,7,20,"0","pop",0.807,0.183,124.946,0.0432,0.129,0,0.72,197993,-4.59,0.305,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Meant To Be","bebe rexha","bebe rexha",31,40,7,31,"9","edm",0.783,0.083,154.084,0.0856,0.047,0,0.643,163870,-6.458,0.579,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Candy Paint","post malone","post malone",59,64,7,59,"5","rap",0.688,0.0734,90.013,0.0841,0.633,0,0.765,229573,-5.566,0.434,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Good Old Days","macklemore","macklemore",64,65,7,64,"1","rap",0.51,0.112,122.964,0.0633,0.446,2.46e-05,0.712,240507,-8.162,0.268,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Mayores","becky g","becky g",74,80,7,83,"-3","pop",0.855,0.099,96.989,0.0436,0.141,0.0045,0.743,202453,-3.976,0.871,"Dec",51,"Winter",FALSE
2017-12-21,2017,"You Broke Up With Me","walker hayes","walker hayes",84,84,7,84,"0","country",0.711,0.247,120.013,0.061,0.496,0,0.846,197840,-7.939,0.883,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Too Much To Ask","niall horan","niall horan",66,89,7,89,"0","pop",0.538,0.13,153.711,0.0397,0.381,0,0.509,223044,-6.456,0.178,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Ask Me How I Know","garth brooks","garth brooks",71,71,7,94,"-23","country",0.428,0.113,145.569,0.0276,0.0178,0.9,0.54,211570,-9.584,0.278,"Dec",51,"Winter",FALSE
2017-12-21,2017,"MotorSport","migos, nicki minaj","migos",14,17,6,15,"2","rap",0.515,0.317,138.016,0.183,0.0338,0,0.896,303077,-5.395,0.174,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Ric Flair Drip","offset","offset",44,49,6,44,"5","rap",0.428,0.114,100.007,0.206,0.149,5.07e-05,0.88,172800,-8.28,0.333,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Ghostface Killers","21 savage, offset","21 savage",35,75,6,81,"-6","rap",0.436,0.342,82.994,0.155,0.331,1.3e-05,0.782,268933,-7.033,0.243,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Rubbin Off The Paint","ybn nahmir","ybn nahmir",46,46,5,48,"-2","rap",0.699,0.174,108.031,0.348,0.00582,0,0.596,157505,-8.709,0.435,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Lemon","n*e*r*d","nerd",60,63,5,60,"3","rap",0.657,0.0932,189.992,0.237,0.000738,3.34e-06,0.777,226107,-6.434,0.245,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Broken Halos","chris stapleton","chris stapleton",90,0,5,90,"Re-Entry","country",0.575,0.0566,78.341,0.0252,0.133,2.52e-06,0.607,180907,-7.066,0.504,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Gummo","6ix9ine","6ix9ine",13,54,4,13,"41","rap",0.761,0.136,78.514,0.13,0.0485,0,0.689,157643,-4.939,0.698,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Betrayed","lil xan","lil",67,67,4,68,"-1","rap",0.419,0.105,119.958,0.165,0.416,0,0.823,187453,-10.358,0.277,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Pick It Up","famous dex","famous dex",73,82,4,73,"9","rap",0.467,0.334,135.995,0.119,0.0149,0.000238,0.921,191252,-8.443,0.287,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Wanted You","nav","nav",64,72,4,76,"-4","rap",0.718,0.241,146.885,0.0547,0.168,0,0.793,228080,-4.966,0.649,"Dec",51,"Winter",FALSE
2017-12-21,2017,"End Game","taylor swift","taylor swift",39,83,3,39,"44","pop",0.6,0.111,159.088,0.15,0.00806,0,0.453,244827,-6.217,0.154,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Echame La Culpa","luis fonsi","luis fonsi",47,76,3,75,"1","pop",0.889,0.0925,96.024,0.0429,0.0328,0,0.726,173720,-3.655,0.649,"Dec",51,"Winter",FALSE
2017-12-21,2017,"When We","tank","tank",86,88,3,86,"2","r&b",0.324,0.108,117.863,0.0769,0.165,4.18e-06,0.635,309120,-9.51,0.0741,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Written In The Sand","old dominion","old dominion",88,92,3,88,"4","country",0.437,0.0842,83.985,0.0575,0.593,0,0.725,184080,-9.602,0.759,"Dec",51,"Winter",FALSE
2017-12-21,2017,"All On Me","devin dawson","devin dawson",91,93,3,91,"2","country",0.668,0.216,80.989,0.0291,0.14,0,0.634,224627,-5.488,0.635,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Faking It","calvin harris","calvin harris",94,94,3,96,"-2","edm",0.589,0.0715,120.034,0.115,0.319,0,0.776,240093,-4.543,0.668,"Dec",51,"Winter",FALSE
2017-12-21,2017,"It's The Most Wonderful Time Of The Year","andy williams","andy williams",45,0,2,45,"Re-Entry","pop",0.598,0.117,202.082,0.037,0.766,0,0.24,151933,-8.435,0.776,"Dec",51,"Winter",FALSE
2017-12-21,2017,"A Holly Jolly Christmas","burl ives","burl ives",46,0,2,47,"Re-Entry","unknown",0.363,0.15,140.296,0.0318,0.644,0,0.665,133293,-12.983,0.824,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Tell Me You Love Me","demi lovato","demi lovato",53,0,2,53,"Re-Entry","pop",0.582,0.181,82.142,0.0433,0.0241,0,0.536,236987,-5.452,0.253,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Codeine Dreaming","kodak black","kodak black",52,52,2,58,"-6","rap",0.604,0.124,155.007,0.222,0.0652,6.43e-05,0.736,264532,-7.357,0.574,"Dec",51,"Winter",FALSE
2017-12-21,2017,"MIC Drop","bts","bts",28,28,2,71,"-43","pop",0.842,0.23,169.917,0.219,0.0157,0,0.613,238726,-4.332,0.645,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Krippy Kush","farruko, nicki minaj, bad bunny, 21 savage","farruko",85,86,2,85,"1","rap",0.56,0.111,163.043,0.129,0.0668,0,0.708,230520,-7.132,0.411,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Him & I","g-eazy","g-eazy",21,0,1,21,"Hot Shot Debut","rap",0.731,0.308,87.908,0.0868,0.0534,0,0.589,268867,-6.343,0.191,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Kooda","6ix9ine","6ix9ine",61,0,1,61,"New","rap",0.65,0.225,91.222,0.334,0.157,0,0.888,142582,-4.497,0.173,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Juice","yo gotti","yo gotti",93,0,1,93,"New","rap",0.568,0.0812,162.038,0.323,0.00171,1.11e-05,0.887,149242,-5.853,0.754,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Bella y Sensual","romeo santos","romeo santos",95,0,1,95,"New","pop",0.713,0.0506,179.864,0.0937,0.228,0,0.635,204701,-6.909,0.749,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Marry Me","thomas rhett","thomas rhett",97,0,1,97,"New","country",0.408,0.13,85.008,0.0237,0.113,0,0.588,205453,-8.662,0.484,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Five More Minutes","scotty mccreery","scotty mccreery",98,0,1,98,"New","country",0.652,0.109,156.07,0.0323,0.325,0,0.517,238954,-6.153,0.333,"Dec",51,"Winter",FALSE
2017-12-21,2017,"Criminal","natti natasha","natti natasha",99,0,1,99,"New","pop",0.813,0.255,79.997,0.0561,0.03,9.33e-05,0.814,232550,-3.023,0.839,"Dec",51,"Winter",FALSE
2017-12-16,2017,"Slow Hands","niall horan","niall horan",11,40,31,50,"-10","pop",0.429,0.0574,85.899,0.0519,0.0133,0,0.726,188174,-6.623,0.871,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Strip That Down","liam payne","liam payne",10,36,28,41,"-5","pop",0.488,0.0767,106.008,0.0537,0.221,0,0.87,204502,-5.586,0.519,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Do Re Mi","blackbear","blackbear",40,41,25,44,"-3","pop",0.599,0.126,110.977,0.0465,0.00419,1.02e-05,0.742,212027,-6.256,0.154,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Rake It Up","yo gotti","yo gotti",8,27,22,34,"-7","rap",0.444,0.137,149.953,0.344,0.022,0,0.91,276333,-8.126,0.53,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Praying","kesha","kesha",22,26,21,35,"-9","rap",0.381,0.109,73.483,0.0302,0.48,0,0.565,230269,-7.204,0.325,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Fix A Drink","chris janson","chris janson",67,78,14,90,"-12","country",0.887,0.352,158.05,0.0857,0.0297,0,0.563,188933,-5.013,0.794,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Go Flex","post malone","post malone",76,91,11,95,"-4","rap",0.496,0.0769,81.951,0.109,0.248,0,0.662,179613,-8.267,0.133,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Walk On Water","eminem","eminem",14,55,3,79,"-24","rap",0.439,0.664,90.761,0.211,0.802,0,0.56,303640,-10.211,0.626,"Dec",50,"Winter",FALSE
2017-12-16,2017,"It's Everyday Bro","jake paul","jake paul",91,0,2,91,"Re-Entry","unknown",0.714,0.111,150.033,0.202,0.00142,0,0.79,217678,-7.86,0.559,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Beautiful Trauma","p!nk","p!nk",95,95,2,97,"-2","r&b",0.619,0.4,95.977,0.0725,0.0868,2.55e-06,0.412,250053,-6.39,0.234,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Legends","kelsea ballerini","kelsea ballerini",98,0,1,98,"New","country",0.728,0.0909,112.029,0.032,0.0558,0,0.575,243427,-5.846,0.242,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Total Eclipse Of The Heart","chloe kohanski","chloe kohanski",99,0,1,99,"New","unknown",0.734,0.273,134.067,0.027,0.0223,0,0.533,181795,-5.226,0.327,"Dec",50,"Winter",FALSE
2017-12-16,2017,"Perro Fiel","shakira","shakira",100,0,1,100,"New","pop",0.76,0.0548,183.817,0.198,0.187,0,0.75,195213,-4.836,0.893,"Dec",50,"Winter",FALSE
2017-12-09,2017,"Glorious","macklemore","macklemore",49,0,19,93,"Re-Entry","rap",0.794,0.112,139.994,0.0522,0.0323,2.59e-05,0.731,220454,-5.126,0.356,"Dec",49,"Winter",FALSE
2017-12-09,2017,"Every Little Thing","carly pearce","carly pearce",50,72,17,84,"-12","country",0.444,0.0954,139.775,0.0417,0.44,5.46e-06,0.637,180053,-6.355,0.319,"Dec",49,"Winter",FALSE
2017-12-09,2017,"Relationship","young thug","young thug",65,86,14,81,"5","rap",0.597,0.124,145.992,0.0627,0.00252,0,0.842,215307,-6.336,0.298,"Dec",49,"Winter",FALSE
2017-12-09,2017,"Questions","chris brown","chris brown",78,91,13,94,"-3","r&b",0.598,0.1,105.803,0.0561,0.00543,0,0.614,129478,-6.335,0.565,"Dec",49,"Winter",FALSE
2017-12-09,2017,"Awful Things","lil peep","lil peep",79,0,1,79,"New","rap",0.796,0.0694,170.033,0.0823,0.0157,0,0.368,214427,-4.923,0.181,"Dec",49,"Winter",FALSE
2017-12-09,2017,"Home","machine gun kelly,","machine gun kelly",90,0,1,90,"New","rap",0.718,0.0537,82.034,0.213,0.00413,0,0.653,202805,-5.232,0.216,"Dec",49,"Winter",FALSE
2017-12-09,2017,"No Smoke","youngboy never broke again","youngboy never broke again",96,0,1,96,"New","rap",0.736,0.0978,143.966,0.308,0.113,0,0.658,160000,-6.097,0.804,"Dec",49,"Winter",FALSE
2017-12-09,2017,"The Rest Of Our Life","tim mcgraw","tim mcgraw",98,0,1,98,"New","country",0.468,0.141,119.921,0.0291,0.65,0,0.617,225360,-6.908,0.333,"Dec",49,"Winter",FALSE
2017-12-02,2017,"Something Just Like This","the chainsmokers","the chainsmokers",3,42,39,49,"-7","edm",0.649,0.174,102.996,0.0362,0.0306,2.46e-05,0.607,247627,-6.695,0.505,"Dec",48,"Winter",FALSE
2017-12-02,2017,"XO TOUR Llif3","lil uzi vert","lil uzi vert",7,45,34,48,"-3","rap",0.75,0.109,155.096,0.231,0.00264,0,0.732,182707,-6.366,0.401,"Dec",48,"Winter",FALSE
2017-12-02,2017,"What Ifs","kane brown","kane brown",26,39,23,43,"-4","country",0.799,0.172,125.976,0.0275,0.00898,0,0.612,188253,-4.603,0.687,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Crew","goldlink","goldlink",45,51,21,50,"1","r&b",0.607,0.0864,129.938,0.132,0.133,0,0.728,176702,-8.417,0.445,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Smooth","florida georgia line","florida georgia line",89,91,7,92,"-1","country",0.848,0.658,161.049,0.0538,0.214,1.84e-05,0.471,170200,-5.355,0.332,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Gorgeous","taylor swift","taylor swift",13,85,4,89,"-4","pop",0.532,0.227,92.024,0.147,0.0672,1.02e-05,0.797,209680,-6.861,0.454,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Patek Water","future","future",50,97,4,100,"-3","rap",0.561,0.108,152.984,0.185,0.274,0,0.86,189480,-5.757,0.354,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Rap Saved Me","21 savage, offset","21 savage",64,64,3,88,"-24","rap",0.399,0.102,143.049,0.309,0.00525,0.74,0.845,257600,-7.509,0.148,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Call It What You Want","taylor swift","taylor swift",27,27,2,73,"-46","pop",0.506,0.309,163.962,0.114,0.197,9.82e-05,0.597,203507,-9.897,0.237,"Dec",48,"Winter",FALSE
2017-12-02,2017,"Female","keith urban","keith urban",69,0,1,69,"New","country",0.474,0.114,84.999,0.0351,0.182,9.8e-05,0.562,194000,-8.762,0.345,"Dec",48,"Winter",FALSE
2017-12-02,2017,"The Plan","g-eazy","g-eazy",96,0,1,96,"New","rap",0.597,0.156,118.044,0.432,0.00278,0,0.826,250293,-7.807,0.35,"Dec",48,"Winter",FALSE
2017-11-25,2017,"Body Like A Back Road","sam hunt","sam hunt",6,49,41,49,"0","country",0.469,0.103,98.963,0.0326,0.463,1.04e-06,0.731,165387,-7.226,0.631,"Nov",47,"Fall",FALSE
2017-11-25,2017,"Wild Thoughts","dj khaled","dj khaled",2,38,21,48,"-10","rap",0.681,0.126,97.621,0.0778,0.0287,0,0.613,204664,-3.089,0.619,"Nov",47,"Fall",FALSE
2017-11-25,2017,"My Choppa Hate N****s","21 savage","21 savage",73,94,2,73,"21","rap",0.274,0.183,77.493,0.484,0.0974,0.185,0.862,148640,-5.818,0.146,"Nov",47,"Fall",FALSE
2017-11-25,2017,"Pray","sam smith","sam smith",55,0,2,82,"Re-Entry","pop",0.448,0.0887,87.919,0.0617,0.224,0,0.637,221760,-7.968,0.224,"Nov",47,"Fall",FALSE
2017-11-25,2017,"Wait","maroon 5","maroon 5",93,0,1,93,"New","pop",0.603,0.112,126.116,0.0507,0.0803,0,0.648,190643,-5.098,0.488,"Nov",47,"Fall",FALSE
2017-11-25,2017,"Pull Up N Wreck","big sean","big sean",94,0,1,94,"New","rap",0.435,0.178,172.951,0.339,0.00707,0.000998,0.487,227533,-7.788,0.0849,"Nov",47,"Fall",FALSE
2017-11-25,2017,"Mad Stalkers","21 savage, offset","21 savage",99,0,1,99,"New","rap",0.365,0.179,135.003,0.235,0.147,0.185,0.9,202667,-6.395,0.136,"Nov",47,"Fall",FALSE
2017-11-25,2017,"Nightmare","offset","offset",100,0,1,100,"New","rap",0.405,0.158,157.09,0.0852,0.442,0.211,0.739,147987,-10.897,0.127,"Nov",47,"Fall",FALSE
2017-11-18,2017,"Location","khalid","khalid",16,43,43,48,"-5","r&b",0.449,0.0898,80.126,0.425,0.33,0.000162,0.736,219080,-11.462,0.326,"Nov",46,"Fall",FALSE
2017-11-18,2017,"Heartache On The Dance Floor","jon pardi","jon pardi",47,95,18,92,"3","country",0.824,0.0861,116.005,0.0458,0.0617,0,0.594,205200,-4.252,0.671,"Nov",46,"Fall",FALSE
2017-11-18,2017,"All The Pretty Girls","kenny chesney","kenny chesney",63,87,14,97,"-10","country",0.848,0.366,120.996,0.0368,0.00916,0,0.612,212893,-3.736,0.719,"Nov",46,"Fall",FALSE
2017-11-18,2017,"B.E.D.","jacquees","jacquees",69,97,13,93,"4","r&b",0.473,0.0932,122.003,0.062,0.00505,0,0.73,237147,-8.165,0.254,"Nov",46,"Fall",FALSE
2017-11-18,2017,"More Girls Like You","kip moore","kip moore",66,89,12,99,"-10","country",0.716,0.13,75.001,0.0305,0.00746,0,0.551,154707,-5.431,0.739,"Nov",46,"Fall",FALSE
2017-11-18,2017,"High End","chris brown","chris brown",82,0,2,100,"Re-Entry","r&b",0.503,0.124,153.047,0.209,0.0144,1.52e-06,0.725,202214,-5.646,0.0636,"Nov",46,"Fall",FALSE
2017-11-11,2017,"Butterfly Effect","travis scott","travis scott",51,51,22,53,"-2","rap",0.598,0.112,140.987,0.0539,0.0714,0,0.763,190678,-6.865,0.182,"Nov",45,"Fall",FALSE
2017-11-11,2017,"Love Galore","sza","sza",32,41,20,48,"-7","r&b",0.594,0.162,135.002,0.0747,0.111,0,0.795,275080,-6.2,0.409,"Nov",45,"Fall",FALSE
2017-11-11,2017,"Escapate Conmigo","wisin","wisin",63,72,20,76,"-4","rap",0.859,0.0881,91.977,0.0795,0.0256,6.27e-05,0.744,232787,-3.166,0.787,"Nov",45,"Fall",FALSE
2017-11-11,2017,"It's A Vibe","2 chainz","2 chainz",44,68,20,79,"-11","rap",0.516,0.111,145.995,0.118,0.0263,0.00072,0.841,210200,-7.461,0.556,"Nov",45,"Fall",FALSE
2017-11-11,2017,"Friends","justin bieber + bloodpop","justin bieber",20,88,10,94,"-6","pop",0.752,0.307,104.99,0.0368,0.00398,0,0.744,189467,-5.316,0.65,"Nov",45,"Fall",FALSE
