"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2017-07-01,2017,"Swang","rae sremmurd","rae sremmurd",26,33,26,50,"-17","[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.317,0.101,140.009,0.0583,0.215,"4.31E-05","4",0.678,"8",208120,-9.427,0.16,"1","Jul","Summer"
2017-06-24,2017,"Rockabye","clean bandit","clean bandit",9,43,27,49,"-6","[u'dance pop', u'edm', u'pop', u'tropical house', u'uk funky']","edm",0.763,0.18,101.965,0.0523,0.406,"0","4",0.72,"9",251088,-4.068,0.742,"0","Jun","Summer"
2017-06-17,2017,"Paris","the chainsmokers","the chainsmokers",6,53,20,46,"7","[u'edm', u'pop', u'tropical house']","edm",0.644,0.0888,99.999,0.031,0.0243,"0","4",0.646,"2",221520,-6.763,0.251,"1","Jun","Summer"
2017-06-03,2017,"Love On The Brain","rihanna","rihanna",5,39,31,43,"-4","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.641,0.073,171.957,0.0456,0.0848,"8.09E-06","3",0.506,"4",224000,-4.815,0.393,"0","Jun","Summer"
2017-06-03,2017,"Bounce Back","big sean","big sean",6,45,28,50,"-5","[u'detroit hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.567,0.125,81.477,0.175,0.105,"0","4",0.77,"2",222360,-5.698,0.26,"1","Jun","Summer"
2017-06-03,2017,"I Feel It Coming","the weeknd","the weeknd",4,44,26,46,"-2","[u'canadian pop', u'pop']","r&b",0.819,0.0863,92.99,0.127,0.44,"0","4",0.767,"0",269187,-5.945,0.583,"0","Jun","Summer"
2017-06-03,2017,"I Don't Wanna Live Forever (Fifty Shades Darker)","zayn","zayn",2,46,23,48,"-2","[u'dance pop', u'pop', u'post-teen pop']","pop",0.452,0.187,117.962,0.0534,0.0578,"1.48E-05","4",0.737,"0",245653,-8.366,0.096,"1","Jun","Summer"
2017-06-03,2017,"Both","gucci mane","gucci mane",41,43,22,44,"-1","[u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.405,0.0707,139.976,0.225,0.119,"0.000118","4",0.85,"7",190312,-7.509,0.344,"0","Jun","Summer"
2017-05-20,2017,"Can't Stop The Feeling!","justin timberlake","justin timberlake",1,38,52,39,"-1","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.832,0.0968,113.035,0.0682,0.0106,"0","4",0.669,"0",237547,-5.72,0.7,"1","May","Spring"
2017-05-13,2017,"Mercy","shawn mendes","shawn mendes",15,49,32,48,"1","[u'canadian pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.669,0.111,147.926,0.0794,0.125,"0","4",0.568,"11",208733,-4.889,0.404,"0","May","Spring"
2017-04-29,2017,"Starboy","the weeknd","the weeknd",1,37,30,39,"-2","[u'canadian pop', u'pop']","r&b",0.595,0.136,185.998,0.284,0.168,"3.36E-06","4",0.675,"7",230453,-7.033,0.491,"1","Apr","Spring"
2017-04-29,2017,"Don't Wanna Know","maroon 5","maroon 5",6,45,27,46,"-1","[u'pop']","pop",0.62,0.0978,100.025,0.067,0.341,"0","4",0.776,"7",214265,-6.198,0.427,"1","Apr","Spring"
2017-04-29,2017,"Fake Love","drake","drake",8,31,25,38,"-7","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.488,0.196,133.987,0.42,0.108,"0","4",0.927,"9",210937,-9.433,0.605,"0","Apr","Spring"
2017-04-22,2017,"Bad Things","machine gun kelly","machine gun kelly",4,39,23,50,"-11","[u'pop rap', u'rap']","rap",0.694,0.178,137.847,0.128,0.192,"0","4",0.677,"2",239293,-4.752,0.287,"1","Apr","Spring"
2017-04-22,2017,"Water Under The Bridge","adele","adele",26,46,22,47,"-1","[u'pop']","pop",0.838,0.108,94.982,0.0704,0.0189,"1.54E-05","4",0.596,"5",240427,-6.52,0.472,"0","Apr","Spring"
2017-04-22,2017,"Million Reasons","lady gaga","lady gaga",4,37,20,41,"-4","[u'dance pop', u'pop', u'post-teen pop']","pop",0.424,0.107,129.911,0.0444,0.437,"0","4",0.665,"0",205280,-7.838,0.134,"1","Apr","Spring"
2017-04-08,2017,"Let Me Love You","dj snake","dj snake",4,41,33,47,"-6","[u'dance pop', u'edm', u'electronic trap', u'pop', u'tropical house']","edm",0.713,0.144,100.023,0.0368,0.0771,"1.02E-05","4",0.652,"8",205947,-5.311,0.152,"1","Apr","Spring"
2017-04-01,2017,"Heathens","twenty one pilots","twenty one pilots",2,44,39,45,"-1","[u'pop punk']","pop",0.396,0.105,90.024,0.0286,0.0841,"3.58E-05","4",0.732,"4",195920,-9.348,0.548,"0","Apr","Spring"
2017-04-01,2017,"Caroline","amine","amine",11,47,28,49,"-2","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.323,0.205,120.036,0.506,0.176,"0","4",0.941,"10",209640,-10.307,0.662,"1","Apr","Spring"
2017-04-01,2017,"Black Beatles","rae sremmurd","rae sremmurd",1,35,27,40,"-5","[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.646,0.14,145.931,0.0614,0.13,"0","4",0.794,"0",291893,-6.235,0.322,"1","Apr","Spring"
2017-03-25,2017,"Side To Side","ariana grande","ariana grande",4,39,28,50,"-11","[u'dance pop', u'pop', u'post-teen pop']","pop",0.728,0.328,159.167,0.232,0.0373,"0","4",0.65,"6",226160,-5.914,0.619,"0","Mar","Spring"
2017-03-25,2017,"All Time Low","jon bellion","jon bellion",16,33,22,45,"-12","[u'pop']","pop",0.569,0.0924,89.779,0.166,0.0508,"0","4",0.584,"0",217603,-4.259,0.501,"1","Mar","Spring"
2017-03-18,2017,"Treat You Better","shawn mendes","shawn mendes",6,40,39,45,"-5","[u'canadian pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.81,0.106,82.888,0.226,0.118,"0","4",0.672,"10",187973,-4.104,0.771,"0","Mar","Spring"
2017-03-11,2017,"Broccoli","d.r.a.m.","dram",5,37,37,47,"-10","[u'hip hop', u'indie r&b', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']","r&b",0.525,0.057,145.99,0.132,0.236,"0","4",0.886,"8",225205,-7.39,0.708,"1","Mar","Spring"
2017-03-11,2017,"This Town","niall horan","niall horan",20,38,22,48,"-10","[u'pop', u'post-teen pop']","pop",0.407,0.126,111.916,0.0297,0.711,"0","4",0.69,"9",232600,-7.739,0.181,"1","Mar","Spring"
2017-03-04,2017,"Starving","hailee steinfeld","hailee steinfeld",12,34,29,40,"-6","[u'dance pop', u'pop', u'post-teen pop']","pop",0.62,0.0994,99.953,0.0888,0.39,"0","4",0.712,"4",181880,-4.187,0.494,"1","Mar","Spring"
2017-03-04,2017,"Juju On That Beat (TZ Anthem)","zay hilfigerrr","zay hilfigerrr",5,42,21,48,"-6","[u'dwn trap']","rap",0.887,0.391,160.517,0.275,0.00381,"0","4",0.807,"1",144244,-3.892,0.78,"1","Mar","Spring"
2017-02-25,2017,"Cheap Thrills","sia","sia",1,30,52,32,"-2","[u'australian dance', u'dance pop', u'pop']","pop",0.698,0.0907,89.976,0.105,0.0472,"0.00143","4",0.628,"6",211667,-5.608,0.732,"0","Feb","Winter"
2017-02-25,2017,"Don't Let Me Down","the chainsmokers","the chainsmokers",3,36,52,44,"-8","[u'edm', u'pop', u'tropical house']","edm",0.869,0.136,159.803,0.172,0.157,"0.00508","4",0.532,"11",208373,-5.094,0.422,"1","Feb","Winter"
2017-02-25,2017,"Bad Romance","lady gaga","lady gaga",2,0,35,50,"Re-Entry","[u'dance pop', u'pop', u'post-teen pop']","pop",0.921,0.0831,118.99,0.0391,0.00305,"3.65E-05","4",0.697,"0",294573,-3.75,0.721,"1","Feb","Winter"
2017-02-25,2017,"The Greatest","sia","sia",18,40,23,49,"-9","[u'australian dance', u'dance pop', u'pop']","pop",0.725,0.0561,191.944,0.266,0.0102,"0.000479","4",0.668,"1",210227,-6.127,0.729,"1","Feb","Winter"
2017-02-18,2017,"Blue Ain't Your Color","keith urban","keith urban",24,36,21,42,"-6","[u'australian country', u'contemporary country', u'country', u'country road']","country",0.417,0.0844,82.407,0.0363,0.606,"1.79E-06","3",0.686,"7",230600,-7.787,0.451,"1","Feb","Winter"
2017-02-18,2017,"X","21 savage","21 savage",36,41,21,49,"-8","[u'pop', u'rap', u'trap music']","rap",0.413,0.101,149.004,0.396,0.373,"0.00133","4",0.835,"1",258880,-9.81,0.111,"1","Feb","Winter"
2017-02-11,2017,"Cold Water","major lazer","major lazer",2,42,27,48,"-6","[u'dance pop', u'edm', u'electro house', u'moombahton', u'pop']","edm",0.797,0.187,92.928,0.0534,0.055,"0","4",0.602,"6",185360,-5.084,0.492,"0","Feb","Winter"
2017-02-11,2017,"Chill Bill","rob $tone","rob $tone",29,40,26,43,"-3","[]","unknown",0.427,0.0906,108.034,0.145,0.0312,"0.00099","4",0.886,"6",177184,-10.028,0.23,"1","Feb","Winter"
2017-02-04,2017,"You Was Right","lil uzi vert","lil uzi vert",40,40,28,46,"-6","[u'pop', u'rap', u'trap music']","rap",0.359,0.12,81.987,0.461,0.069,"0","4",0.843,"0",163944,-7.417,0.156,"1","Feb","Winter"
2017-02-04,2017,"In The Name Of Love","martin garrix","martin garrix",24,34,23,47,"-13","[u'big room', u'edm', u'pop', u'progressive house', u'south african pop', u'tropical house']","edm",0.519,0.454,133.99,0.0409,0.109,"0","4",0.501,"4",195707,-5.88,0.168,"0","Feb","Winter"
2017-01-28,2017,"I Hate U I Love U","gnash","gnash",10,33,39,41,"-8","[u'indie r&b', u'pop', u'post-teen pop']","r&b",0.275,0.101,92.6,0.3,0.687,"0","4",0.492,"6",251034,-13.4,0.18,"0","Jan","Winter"
2017-01-28,2017,"OOOUUU","young m.a","young ma",19,24,20,39,"-15","[u'dwn trap', u'rap', u'trap music']","rap",0.819,0.156,166.012,0.455,0.533,"0","4",0.64,"7",234526,-4.108,0.623,"1","Jan","Winter"
2017-01-17,2017,"Unsteady","x ambassadors","x ambassadors",20,40,34,39,"1","[u'modern rock', u'pop', u'stomp pop']","rock",0.673,0.203,117.02,0.0469,0.177,"0.000316","4",0.598,"9",193546,-6.134,0.255,"0","Jan","Winter"
2017-01-17,2017,"Too Much Sauce","dj esco","dj esco",50,56,20,50,"6","[u'pop rap', u'rap', u'southern hip hop', u'trap music', u'vapor trap']","rap",0.547,0.216,121.01,0.0786,0.0496,"0","4",0.96,"6",223093,-6.992,0.186,"0","Jan","Winter"
2017-01-14,2017,"Careless Whisper","wham!","wham!",1,0,22,33,"Re-Entry","[u'boy band', u'dance pop', u'dance rock', u'disco', u'europop', u'new romantic', u'new wave', u'new wave pop', u'soft rock', u'synthpop']","rock",0.418,0.149,152.003,0.0297,0.261,"0.622","4",0.651,"2",312355,-14.651,0.745,"0","Jan","Winter"
2017-01-14,2017,"Faith","george michael","george michael",1,0,21,47,"Re-Entry","[u'boy band', u'dance pop', u'dance rock', u'europop', u'new wave pop']","rock",0.48,0.0662,95.846,0.117,0.0094,"3.58E-05","4",0.887,"11",193200,-11.994,0.607,"1","Jan","Winter"
2017-01-07,2017,"Jingle Bell Rock","bobby helms","bobby helms",29,46,19,29,"17","[u'christmas']","unknown",0.402,0.0556,119.585,0.0299,0.676,"0","4",0.661,"2",131733,-11.954,0.822,"1","Jan","Winter"
2016-12-24,2016,"Needed Me","rihanna","rihanna",7,42,45,46,"-4","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.314,0.0825,110.898,0.244,0.11,"0","4",0.671,"5",191600,-8.091,0.296,"0","Dec","Winter"
2016-12-24,2016,"Ride","twenty one pilots","twenty one pilots",5,38,39,40,"-2","[u'pop punk']","pop",0.713,0.113,74.989,0.0393,0.00835,"0","4",0.645,"6",214507,-5.355,0.566,"1","Dec","Winter"
2016-12-24,2016,"One Dance","drake","drake",1,45,36,47,"-2","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.624,0.356,103.987,0.0505,0.00849,"0.00208","4",0.776,"1",173975,-5.815,0.354,"1","Dec","Winter"
2016-12-24,2016,"This Is What You Came For","calvin harris","calvin harris",3,33,32,36,"-3","[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']","edm",0.928,0.148,123.963,0.0331,0.199,"0.124","4",0.63,"9",222160,-2.787,0.465,"0","Dec","Winter"
2016-12-24,2016,"Do You Mind","dj khaled","dj khaled",27,37,18,44,"-7","[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.548,0.181,81.293,0.243,0.0173,"0","4",0.412,"10",325615,-6.981,0.176,"1","Dec","Winter"
2016-12-10,2016,"Panda","desiigner","desiigner",1,42,40,44,"-2","[u'dwn trap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.7,0.369,145.14,0.347,0.0196,"1.02E-05","4",0.756,"10",226520,-5.922,0.325,"0","Dec","Winter"
2016-12-10,2016,"Gold","kiiara","kiiara",13,27,27,41,"-14","[u'indie poptimism', u'indie r&b', u'pop', u'post-teen pop']","r&b",0.412,0.134,113.049,0.344,0.615,"0.0025","5",0.6,"8",225882,-9.343,0.408,"1","Dec","Winter"
2016-12-10,2016,"Sucker For Pain","lil wayne, wiz khalifa","lil wayne",15,37,22,42,"-5","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.786,0.65,169.021,0.317,0.255,"0","4",0.502,"9",243491,-4.378,0.739,"0","Dec","Winter"
2016-12-10,2016,"Luv","tory lanez","tory lanez",19,40,22,46,"-6","[u'canadian hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']","r&b",0.505,0.225,189.978,0.275,0.0121,"1.28E-06","4",0.524,"11",228027,-8.256,0.306,"0","Dec","Winter"
2016-12-03,2016,"Too Good","drake","drake",14,45,29,48,"-3","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.65,0.102,117.984,0.118,0.0606,"7.05E-05","4",0.804,"7",263373,-7.79,0.397,"1","Dec","Winter"
2016-12-03,2016,"Send My Love (To Your New Lover)","adele","adele",8,33,27,39,"-6","[u'pop']","pop",0.239,0.099,82.02,0.0512,0.953,"0.915","4",0.524,"9",223262,-18.228,0.255,"1","Dec","Winter"
2016-12-03,2016,"No Problem","chance the rapper","chance the rapper",43,46,26,43,"3","[u'hip hop', u'pop', u'pop rap', u'rap']","rap",0.795,0.123,135.018,0.174,0.156,"0","4",0.652,"11",304607,-5.192,0.788,"0","Dec","Winter"
2016-12-03,2016,"We Don't Talk Anymore","charlie puth","charlie puth",9,44,24,49,"-5","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.563,0.179,100.017,0.134,0.621,"0","4",0.728,"1",217707,-8.053,0.352,"0","Dec","Winter"
2016-11-26,2016,"Sit Still, Look Pretty","daya","daya",28,36,24,38,"-2","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.767,0.181,181.818,0.261,0.12,"0","4",0.659,"2",200717,-3.016,0.554,"1","Nov","Fall"
2016-11-19,2016,"Hymn For The Weekend","coldplay","coldplay",25,36,23,41,"-5","[u'permanent wave', u'pop', u'rock']","rock",0.743,0.3,89.974,0.0409,0.255,"7.21E-06","4",0.49,"0",258827,-5.155,0.363,"0","Nov","Fall"
2016-11-12,2016,"Controlla","drake","drake",16,45,26,49,"-4","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.477,0.114,93.44,0.276,0.0962,"0","4",0.747,"10",245227,-11.062,0.321,"0","Nov","Fall"
2016-11-12,2016,"Into You","ariana grande","ariana grande",13,41,24,45,"-4","[u'dance pop', u'pop', u'post-teen pop']","pop",0.735,0.151,107.979,0.0978,0.0161,"1.26E-06","4",0.635,"9",244440,-5.872,0.377,"1","Nov","Fall"
2016-11-05,2016,"Work From Home","fifth harmony","fifth harmony",4,46,34,49,"-3","[u'dance pop', u'pop', u'post-teen pop', u'talent show']","pop",0.631,0.0858,104.999,0.0444,0.102,"7.39E-06","4",0.803,"8",216575,-4.213,0.659,"1","Nov","Fall"
2016-11-05,2016,"For Free","dj khaled","dj khaled",13,41,20,47,"-6","[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.571,0.153,103.521,0.2,0.0173,"1.11E-06","4",0.916,"10",183695,-8.241,0.498,"0","Nov","Fall"
2016-10-29,2016,"Just Like Fire","p!nk","p!nk",10,43,26,50,"-7","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","pop",0.701,0.108,162.958,0.146,0.0114,"0","4",0.632,"7",215414,-5.921,0.497,"1","Oct","Fall"
2016-10-22,2016,"Low Life","future","future",18,42,35,49,"-7","[u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.331,0.146,143.974,0.0725,0.337,"0.283","4",0.722,"8",313547,-7.789,0.102,"1","Oct","Fall"
2016-10-15,2016,"I Took A Pill In Ibiza","mike posner","mike posner",4,45,37,46,"-1","[u'dance pop', u'edm', u'pop', u'pop rap', u'post-teen pop', u'tropical house']","edm",0.309,0.152,147.71,0.0557,0.622,"1.54E-06","4",0.67,"10",281426,-10.269,0.378,"1","Oct","Fall"
2016-10-15,2016,"Work","rihanna","rihanna",1,41,36,45,"-4","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.534,0.0919,91.974,0.0946,0.0752,"0","4",0.725,"11",219320,-6.238,0.558,"1","Oct","Fall"
2016-10-15,2016,"Never Be Like You","flume","flume",20,36,26,48,"-12","[u'australian alternative rock', u'australian dance', u'downtempo', u'pop']","rock",0.554,0.125,119.725,0.0556,0.467,"0","4",0.529,"0",234910,-5.427,0.286,"1","Oct","Fall"
2016-10-15,2016,"H.O.L.Y.","florida georgia line","florida georgia line",14,47,22,50,"-3","[u'contemporary country', u'country road', u'modern country rock']","country",0.661,0.087,78.132,0.0333,0.361,"0","4",0.526,"7",196960,-3.828,0.556,"0","Oct","Fall"
2016-10-08,2016,"7 Years","lukas graham","lukas graham",2,45,36,46,"-1","[]","unknown",0.489,0.386,119.816,0.0611,0.313,"0","4",0.728,"10",237300,-5.868,0.316,"1","Oct","Fall"
2016-10-01,2016,"Stressed Out","twenty one pilots","twenty one pilots",2,37,52,38,"-1","[u'pop punk']","pop",0.637,0.0602,169.977,0.141,0.0462,"2.29E-05","4",0.734,"4",202333,-5.677,0.648,"0","Oct","Fall"
2016-09-17,2016,"Cake By The Ocean","dnce","dnce",9,49,46,47,"2","[u'dance pop', u'pop', u'post-teen pop']","pop",0.748,0.0516,119.009,0.0509,0.163,"0","4",0.774,"4",218440,-5.478,0.914,"0","Sep","Fall"
2016-09-10,2016,"Love Yourself","justin bieber","justin bieber",1,46,41,48,"-2","[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']","pop",0.378,0.28,100.418,0.438,0.835,"0","4",0.609,"4",233720,-9.828,0.515,"1","Sep","Fall"
2016-08-27,2016,"Sorry","justin bieber","justin bieber",1,45,42,50,"-5","[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']","pop",0.759,0.313,99.992,0.0399,0.0767,"0","4",0.665,"0",200787,-3.694,0.389,"0","Aug","Summer"
2016-08-27,2016,"Let It Go","james bay","james bay",16,47,34,49,"-2","[u'neo mellow', u'pop', u'singer-songwriter']","pop",0.276,0.11,147.613,0.0295,0.819,"1.21E-05","4",0.569,"1",261160,-11.431,0.263,"1","Aug","Summer"
2016-08-20,2016,"My House","flo rida","flo rida",4,39,39,44,"-5","[u'dance pop', u'edm', u'pop', u'pop rap', u'post-teen pop']","rap",0.702,0.128,94.006,0.0499,0.0215,"0","4",0.688,"7",192191,-4.792,0.74,"0","Aug","Summer"
2016-08-20,2016,"Dangerous Woman","ariana grande","ariana grande",8,36,21,48,"-12","[u'dance pop', u'pop', u'post-teen pop']","pop",0.618,0.355,134.022,0.0455,0.0537,"0","3",0.662,"7",235947,-5.26,0.261,"1","Aug","Summer"
2016-08-06,2016,"Never Forget You","zara larsson","zara larsson",13,40,23,49,"-9","[u'dance pop', u'edm', u'pop', u'post-teen pop', u'swedish pop', u'tropical house']","edm",0.732,0.269,145.992,0.0457,0.00312,"9.86E-06","4",0.583,"11",213428,-5.728,0.276,"0","Aug","Summer"
2016-08-06,2016,"Lost Boy","ruth b","ruth b",24,27,22,43,"-16","[u'pop', u'post-teen pop', u'viral pop']","pop",0.0565,0.0889,123.994,0.0534,0.965,"0","4",0.71,"7",275280,-15.099,0.348,"1","Aug","Summer"
2016-07-30,2016,"Me, Myself & I","g-eazy","g-eazy",7,42,37,49,"-7","[u'indie pop rap', u'rap']","rap",0.686,0.11,111.977,0.0869,0.0174,"0","4",0.755,"0",252142,-6.106,0.386,"0","Jul","Summer"
2016-07-30,2016,"Pillowtalk","zayn","zayn",1,38,24,48,"-10","[u'dance pop', u'pop', u'post-teen pop']","pop",0.702,0.089,124.909,0.0496,0.104,"0","4",0.588,"11",203686,-4.271,0.429,"1","Jul","Summer"
2016-07-23,2016,"Oui","jeremih","jeremih",19,44,27,49,"-5","[u'dance pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.687,0.107,119.816,0.0557,0.223,"0","4",0.702,"5",238480,-4.339,0.585,"1","Jul","Summer"
2016-07-23,2016,"Cut It","o.t. genasis","ot genasis",35,39,20,40,"-1","[u'dwn trap', u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.673,0.292,130,0.0932,0.135,"0","4",0.875,"7",222600,-4.184,0.231,"1","Jul","Summer"
2016-07-16,2016,"Really Really","kevin gates","kevin gates",46,46,26,50,"-4","[u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.659,0.128,118.805,0.0823,0.0044,"0","4",0.77,"0",232090,-6.033,0.248,"1","Jul","Summer"
2016-07-09,2016,"2 Phones","kevin gates","kevin gates",17,42,25,45,"-3","[u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.682,0.173,121.925,0.356,0.156,"0","4",0.895,"7",240000,-5.268,0.563,"0","Jul","Summer"
2016-07-02,2016,"Exchange","bryson tiller","bryson tiller",26,38,34,46,"-8","[u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'trap music']","r&b",0.433,0.135,160.14,0.185,0.108,"0","4",0.53,"6",194613,-10.598,0.274,"1","Jul","Summer"
2016-06-25,2016,"Middle","dj snake","dj snake",20,44,21,49,"-5","[u'dance pop', u'edm', u'electronic trap', u'pop', u'tropical house']","edm",0.745,0.0542,104.941,0.0385,0.0161,"0","4",0.604,"9",220573,-4.103,0.205,"1","Jun","Summer"
2016-06-18,2016,"My Boo","ghost town dj's","ghost town dj's",27,40,36,47,"-7","[]","rap",0.477,0.336,130.078,0.0664,0.000131,"0.000664","4",0.885,"6",346840,-9.196,0.691,"0","Jun","Summer"
2016-06-11,2016,"One Call Away","charlie puth","charlie puth",12,42,26,46,"-4","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.62,0.113,91.008,0.035,0.417,"0","4",0.665,"1",192075,-5.43,0.451,"1","Jun","Summer"
2016-06-04,2016,"Stitches","shawn mendes","shawn mendes",4,34,52,41,"-7","[u'canadian pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.744,0.0447,149.961,0.0671,0.0186,"0","4",0.751,"10",206880,-6.604,0.77,"0","Jun","Summer"
2016-06-04,2016,"Don't","bryson tiller","bryson tiller",13,46,34,49,"-3","[u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'trap music']","r&b",0.331,0.0938,97.066,0.262,0.242,"0","4",0.743,"4",200213,-6.027,0.218,"0","Jun","Summer"
2016-06-04,2016,"Roses","the chainsmokers","the chainsmokers",6,42,31,48,"-6","[u'edm', u'pop', u'tropical house']","edm",0.808,0.225,100.033,0.0473,0.0299,"0.00414","4",0.718,"4",225813,-7.652,0.309,"1","Jun","Summer"
2016-05-14,2016,"Jumpman","drake","drake",12,34,32,49,"-15","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.547,0.341,142.065,0.194,0.0565,"0","4",0.853,"1",205879,-7.535,0.676,"1","May","Spring"
2016-05-14,2016,"1999","prince","prince",12,41,30,27,"14","[u'bachata', u'latin', u'latin pop', u'merengue urbano', u'pop', u'reggaeton', u'tropical']","pop",0.73,0.0843,118.523,0.0767,0.137,"0","4",0.866,"5",379267,-8.201,0.625,"1","May","Spring"
